n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,max_leaf_nodes,ccp_alpha,train_acc,val_acc,fit_seconds,completed_at,grid_index,grid_total
100,20.0,,5,4,256.0,0.0001,0.90234375,0.53125,17.944,2026-05-18T12:49:53.240470,204,1296
100,10.0,,10,2,256.0,0.0,0.89265625,0.53125,16.898,2026-05-18T12:39:26.419480,103,1296
100,10.0,,10,2,256.0,0.0001,0.89265625,0.53125,17.301,2026-05-18T12:39:43.869551,104,1296
100,10.0,,10,1,,0.0001,0.9190625,0.53,17.228,2026-05-18T12:38:00.261035,98,1296
100,10.0,,10,1,,0.0,0.9190625,0.53,17.363,2026-05-18T12:37:42.879769,97,1296
100,,,2,1,256.0,0.0,0.90296875,0.52875,11.874,2026-05-18T12:54:41.383395,291,1296
100,,,2,1,256.0,0.0001,0.90296875,0.52875,12.053,2026-05-18T12:54:53.464046,292,1296
100,20.0,,2,2,256.0,0.0,0.903125,0.52875,18.491,2026-05-18T12:44:21.460974,187,1296
100,20.0,,2,2,256.0,0.0001,0.903125,0.52875,18.212,2026-05-18T12:44:39.840156,188,1296
100,10.0,,10,4,256.0,0.0,0.89265625,0.52875,16.822,2026-05-18T12:40:34.751294,107,1296
100,10.0,,10,4,256.0,0.0001,0.8925,0.52875,16.559,2026-05-18T12:40:51.464151,108,1296
100,10.0,,10,1,256.0,0.0001,0.8925,0.52875,17.154,2026-05-18T12:38:34.838980,100,1296
100,10.0,,10,1,256.0,0.0,0.8925,0.52875,17.048,2026-05-18T12:38:17.531732,99,1296
100,10.0,,5,4,256.0,0.0001,0.8915625,0.52875,17.25,2026-05-18T12:37:25.332206,96,1296
100,10.0,,5,4,256.0,0.0,0.8915625,0.52875,16.619,2026-05-18T12:37:07.944799,95,1296
100,,,2,2,256.0,0.0001,0.903125,0.52875,11.733,2026-05-18T12:55:44.629146,296,1296
100,,,2,2,256.0,0.0,0.903125,0.52875,11.867,2026-05-18T12:55:32.868404,295,1296
400,10.0,,5,4,256.0,0.0001,0.9,0.52875,40.491,2026-05-18T15:13:12.489694,1068,1296
400,10.0,,5,4,256.0,0.0,0.9,0.52875,40.558,2026-05-18T15:12:31.915346,1067,1296
100,10.0,,2,4,256.0,0.0001,0.8915625,0.52875,16.935,2026-05-18T12:33:57.289219,84,1296
100,10.0,,2,4,256.0,0.0,0.8915625,0.52875,16.694,2026-05-18T12:33:40.202156,83,1296
100,20.0,,2,1,256.0,0.0,0.90296875,0.52875,18.443,2026-05-18T12:43:00.990065,183,1296
100,20.0,,2,1,256.0,0.0001,0.90296875,0.52875,18.384,2026-05-18T12:43:19.521750,184,1296
400,10.0,,2,4,256.0,0.0,0.9,0.52875,40.567,2026-05-18T15:04:13.723036,1055,1296
400,10.0,,2,4,256.0,0.0001,0.9,0.52875,40.597,2026-05-18T15:04:54.402488,1056,1296
200,10.0,,10,4,256.0,0.0001,0.89640625,0.52875,20.629,2026-05-18T13:18:22.547697,432,1296
200,10.0,,10,4,256.0,0.0,0.89640625,0.52875,20.653,2026-05-18T13:18:01.869870,431,1296
100,20.0,,5,2,256.0,0.0001,0.90328125,0.5275,18.491,2026-05-18T12:48:36.313672,200,1296
100,20.0,,5,2,256.0,0.0,0.90328125,0.5275,18.576,2026-05-18T12:48:17.666812,199,1296
100,10.0,,5,1,,0.0,0.94046875,0.5275,17.447,2026-05-18T12:34:14.912585,85,1296
100,10.0,,5,1,,0.0001,0.94046875,0.5275,17.642,2026-05-18T12:34:32.705965,86,1296
200,10.0,,5,4,256.0,0.0001,0.8978125,0.5275,20.681,2026-05-18T13:14:10.714317,420,1296
200,10.0,,5,4,256.0,0.0,0.8978125,0.5275,20.792,2026-05-18T13:13:49.984225,419,1296
100,,,5,1,256.0,0.0,0.903125,0.5275,11.847,2026-05-18T12:57:13.838661,303,1296
100,,,5,1,256.0,0.0001,0.903125,0.5275,11.968,2026-05-18T12:57:25.834427,304,1296
100,,,5,2,256.0,0.0,0.90328125,0.5275,11.721,2026-05-18T12:58:05.027595,307,1296
100,,,5,2,256.0,0.0001,0.90328125,0.5275,11.8,2026-05-18T13:01:29.630768,308,1296
100,20.0,,5,1,256.0,0.0001,0.903125,0.5275,18.52,2026-05-18T12:47:16.431785,196,1296
100,20.0,,5,1,256.0,0.0,0.903125,0.5275,18.393,2026-05-18T12:46:57.761280,195,1296
200,10.0,,2,4,256.0,0.0,0.8978125,0.5275,20.587,2026-05-18T13:09:36.254812,407,1296
200,10.0,,2,4,256.0,0.0001,0.8978125,0.5275,20.564,2026-05-18T13:09:56.870931,408,1296
100,,,10,4,256.0,0.0001,0.90125,0.52625,11.47,2026-05-18T13:04:49.072793,324,1296
100,,,10,4,256.0,0.0,0.90125,0.52625,11.496,2026-05-18T13:04:37.570254,323,1296
100,20.0,,10,4,256.0,0.0,0.90125,0.52625,11.384,2026-05-18T12:53:17.768603,215,1296
100,20.0,,10,4,256.0,0.0001,0.90125,0.52625,11.302,2026-05-18T12:53:29.098597,216,1296
100,10.0,,2,1,256.0,0.0001,0.89171875,0.52375,16.925,2026-05-18T12:31:39.521200,76,1296
100,10.0,,2,1,256.0,0.0,0.89171875,0.52375,17.576,2026-05-18T12:31:22.435733,75,1296
100,10.0,,5,2,256.0,0.0,0.8925,0.52125,17.184,2026-05-18T12:35:59.706366,91,1296
100,10.0,,5,2,256.0,0.0001,0.8925,0.52125,16.961,2026-05-18T12:36:16.818043,92,1296
100,10.0,,5,1,256.0,0.0,0.8925,0.52125,17.23,2026-05-18T12:34:50.086580,87,1296
100,10.0,,5,1,256.0,0.0001,0.8925,0.52125,17.221,2026-05-18T12:35:07.454630,88,1296
100,10.0,,2,2,256.0,0.0,0.891875,0.52125,17.296,2026-05-18T12:32:31.588003,79,1296
100,10.0,,2,2,256.0,0.0001,0.891875,0.52125,17.222,2026-05-18T12:32:48.955616,80,1296
